"","village_code","HouseID","menage_id","intervention.text","date.enquete","n.householdmember","n.child.0to5","n.households","n.population","ses.quintile","main.drinking.water.dry.binary","main.drinking.water.rainy.binary","correct.handwashing.binary","improved.sanitation.binary","livestock.access.house.binary","animal.excrement.floor.binary","round","stool.collect"
"212",22,408,"EEJ00000703","intervention","2022-11-11",4,2,277,1945,NA,"Improved","Improved","No","No","Yes","Yes",1,0
"213",22,409,"EEJ00000902","intervention","2022-11-10",5,2,277,1945,"lowest","Improved","Improved","No","No","Yes","Yes",1,0
"214",22,71,"EEJ00001201","intervention","2022-11-14",4,1,277,1945,"second","Improved","Improved","No","No","Yes","Yes",1,1
"215",22,410,"EEJ00001203","intervention","2022-11-14",7,2,277,1945,"third","Improved","Improved","No","No","Yes","Yes",1,0
"216",22,72,"EEJ00001401","intervention","2022-11-14",6,9,277,1945,"highest","Improved","Improved","No","No","No","No",1,1
"217",17,73,"EFA00000201","contrôle","2022-11-13",3,0,578,3870,"highest","Improved","Improved","No","Yes","Yes","No",1,1
"218",17,74,"EFA00000801","contrôle","2022-11-14",3,0,578,3870,"highest","Improved","Improved","No","Yes","Yes","No",1,1
"219",17,411,"EFA00000901","contrôle","2022-11-14",4,0,578,3870,"fourth","Improved","Improved","No","No","Yes","No",1,0
"220",17,412,"EFA00001202","contrôle","2022-11-19",13,5,578,3870,"highest","Unimproved","Unimproved","No","Yes","Yes","No",1,0
"221",17,413,"EFA00002502","contrôle","2022-11-14",3,0,578,3870,"third","Improved","Improved","No","No","Yes","No",1,0
"222",17,75,"EFA00002602","contrôle","2022-11-14",5,0,578,3870,"highest","Unimproved","Unimproved","No","No","Yes","No",1,1
"223",17,76,"EFA00002701","contrôle","2022-11-14",15,3,578,3870,"second","Unimproved","Unimproved","No","No","Yes","No",1,1
"224",17,414,"EFB00000202","contrôle","2022-11-18",9,2,578,3870,"third","Unimproved","Unimproved","No","No","Yes","No",1,0
"225",17,77,"EFB00000401","contrôle","2022-11-15",17,2,578,3870,"fourth","Improved","Improved","No","No","Yes","No",1,1
"226",17,415,"EFB00000701","contrôle","2022-11-16",19,0,578,3870,"lowest","Improved","Improved","Yes","No","Yes","No",1,0
"227",17,416,"EFB00002301","contrôle","2022-11-16",20,5,578,3870,"highest","Unimproved","Unimproved","Yes","No","Yes","No",1,0
"228",17,78,"EFC00001001","contrôle","2022-11-15",10,2,578,3870,"third","Unimproved","Unimproved","No","Yes","Yes","No",1,1
"229",17,417,"EFC00001002","contrôle","2022-11-15",7,0,578,3870,"second","Unimproved","Unimproved","No","No","Yes","No",1,0
"230",17,418,"EFD00000101","contrôle","2022-11-19",7,0,578,3870,"third","Improved","Improved","No","Yes","Yes","No",1,0
"231",17,419,"EFE00000102","contrôle","2022-11-18",5,0,578,3870,"highest","Improved","Improved","No","No","Yes","No",1,0
"232",17,420,"EFE00000601","contrôle","2022-11-18",12,3,578,3870,"highest","Unimproved","Unimproved","Yes","Yes","Yes","No",1,0
"233",17,421,"EFF00000301","contrôle","2022-11-18",2,0,578,3870,"highest","Improved","Improved","No","Yes","Yes","No",1,0
"234",17,422,"EFF00000802","contrôle","2022-11-18",17,2,578,3870,"lowest","Unimproved","Unimproved","No","No","Yes","No",1,0
"235",17,423,"EFF00001402","contrôle","2022-11-18",7,2,578,3870,"second","Unimproved","Unimproved","No","No","Yes","No",1,0
"236",17,79,"EFF00005002","contrôle","2022-11-14",10,1,578,3870,"lowest","Improved","Improved","No","No","Yes","Yes",1,1
"237",17,80,"EFF00005102","contrôle","2022-11-13",3,0,578,3870,"highest","Improved","Improved","No","No","Yes","Yes",1,1
"238",17,81,"EFF00005402","contrôle","2022-11-13",8,2,578,3870,"second","Unimproved","Unimproved","No","No","Yes","Yes",1,1
"239",17,82,"EFF00007202","contrôle","2022-11-13",10,1,578,3870,"lowest","Improved","Improved","No","No","Yes","Yes",1,1
"240",17,424,"EFH00000501","contrôle","2022-11-17",4,1,578,3870,"highest","Improved","Improved","No","No","Yes","Yes",1,0
"241",17,425,"EFH00000903","contrôle","2022-11-17",13,0,578,3870,"fourth","Improved","Unimproved","No","No","Yes","Yes",1,0
"242",17,426,"EFI00000403","contrôle","2022-11-17",1,0,578,3870,"fourth","Improved","Unimproved","No","No","Yes","Yes",1,0
"243",17,83,"EFJ00000204","contrôle","2022-11-14",7,2,578,3870,"second","Improved","Improved","No","No","Yes","Yes",1,1
"244",17,84,"EFJ00002703","contrôle","2022-11-15",3,0,578,3870,"second","Unimproved","Improved","No","No","Yes","Yes",1,1
"245",17,427,"EFK00000401","contrôle","2022-11-16",7,0,578,3870,"fourth","Unimproved","Unimproved","Yes","No","Yes","Yes",1,0
"246",17,428,"EFK00000501","contrôle","2022-11-16",5,2,578,3870,"highest","Improved","Unimproved","No","No","Yes","Yes",1,0
"247",17,429,"EFL00000109","contrôle","2022-11-16",27,7,578,3870,"third","Unimproved","Unimproved","Yes","No","Yes","Yes",1,0
"248",17,430,"EFR00000101","contrôle","2022-11-17",8,0,578,3870,"highest","Improved","Improved","No","No","Yes","Yes",1,0
"249",17,431,"EFR00000102","contrôle","2022-11-17",8,2,578,3870,"lowest","Improved","Improved","No","No","Yes","Yes",1,0
"250",17,432,"EFS00000101","contrôle","2022-11-16",15,4,578,3870,"second","Unimproved","Unimproved","No","No","Yes","Yes",1,0
"251",17,433,"EFS00000402","contrôle","2022-11-16",9,1,578,3870,"fourth","Unimproved","Unimproved","No","No","Yes","Yes",1,0
"252",17,434,"EFS00000801","contrôle","2022-11-16",13,1,578,3870,"fourth","Unimproved","Unimproved","No","No","Yes","Yes",1,0
"253",17,435,"EFS00001101","contrôle","2022-11-16",7,1,578,3870,"second","Unimproved","Unimproved","No","No","Yes","Yes",1,0
"254",17,436,"EFS00001502","contrôle","2022-11-16",7,2,578,3870,"second","Unimproved","Unimproved","No","No","Yes","Yes",1,0
"255",19,437,"EGA00000106","contrôle","2022-11-17",6,0,331,2341,"highest","Unimproved","Unimproved","No","No","Yes","No",1,0
"256",19,438,"EGA00000108","contrôle","2022-11-11",1,0,331,2341,"highest","Improved","Improved","No","No","Yes","No",1,0
"257",19,439,"EGA00000113","contrôle","2022-11-17",8,2,331,2341,"highest","Unimproved","Improved","No","No","Yes","No",1,0
"258",19,440,"EGA00000114","contrôle","2022-11-11",6,1,331,2341,"third","Improved","Improved","No","No","Yes","No",1,0
"259",19,441,"EGA00000901","contrôle","2022-11-10",12,1,331,2341,"second","Improved","Improved","No","No","Yes","No",1,0
"260",19,442,"EGA00001201","contrôle","2022-11-10",5,0,331,2341,"third","Unimproved","Unimproved","No","No","Yes","No",1,0
"261",19,443,"EGA00001602","contrôle","2022-11-10",12,5,331,2341,"highest","Unimproved","Unimproved","No","No","Yes","No",1,0
"262",19,444,"EGA00002501","contrôle","2022-11-10",4,0,331,2341,"third","Improved","Improved","No","No","Yes","No",1,0
"263",19,85,"EGA00003101","contrôle","2022-11-06",10,4,331,2341,"lowest","Improved","Improved","No","No","Yes","No",1,1
"264",19,86,"EGA00003201","contrôle","2022-11-08",10,2,331,2341,"highest","Unimproved","Unimproved","No","No","Yes","No",1,1
"265",19,445,"EGA00003601","contrôle","2022-11-11",13,3,331,2341,"highest","Unimproved","Unimproved","No","No","Yes","No",1,0
"266",19,446,"EGA00004001","contrôle","2022-11-11",7,0,331,2341,"highest","Improved","Improved","No","No","Yes","No",1,0
"267",19,87,"EGB00000102","contrôle","2022-11-07",11,2,331,2341,"third","Improved","Unimproved","No","Yes","Yes","No",1,1
"268",19,88,"EGB00000201","contrôle","2022-11-07",5,0,331,2341,"fourth","Unimproved","Unimproved","No","No","Yes","No",1,1
"269",19,89,"EGB00000202","contrôle","2022-11-07",5,0,331,2341,"third","Unimproved","Unimproved","Yes","No","Yes","No",1,1
"270",19,447,"EGB00000401","contrôle","2022-11-10",9,2,331,2341,"fourth","Improved","Improved","Yes","No","Yes","No",1,0
"271",19,448,"EGB00000601","contrôle","2022-11-17",7,0,331,2341,"second","Unimproved","Unimproved","No","No","Yes","No",1,0
"272",19,449,"EGD00000201","contrôle","2022-11-11",16,3,331,2341,"third","Unimproved","Unimproved","No","No","Yes","Yes",1,0
"273",19,450,"EGD00000804","contrôle","2022-11-10",3,0,331,2341,"third","Unimproved","Unimproved","No","No","Yes","Yes",1,0
"274",19,451,"EGD00000901","contrôle","2022-11-10",48,9,331,2341,"lowest","Unimproved","Unimproved","Yes","No","Yes","Yes",1,0
"275",19,452,"EGD00001202","contrôle","2022-11-10",6,1,331,2341,"highest","Unimproved","Unimproved","No","No","Yes","Yes",1,0
"276",19,453,"EGD00001401","contrôle","2022-11-10",10,1,331,2341,"lowest","Improved","Improved","No","Yes","Yes","Yes",1,0
"277",19,90,"EGD00001601","contrôle","2022-11-08",7,1,331,2341,"highest","Improved","Improved","No","Yes","Yes","No",1,1
"278",19,454,"EGD00001802","contrôle","2022-11-10",7,0,331,2341,"highest","Improved","Improved","No","No","Yes","Yes",1,0
"279",19,455,"EGD00001902","contrôle","2022-11-10",5,2,331,2341,"highest","Improved","Improved","Yes","No","Yes","Yes",1,0
"280",19,456,"EGD00002801","contrôle","2022-11-11",9,1,331,2341,"second","Improved","Improved","No","Yes","Yes","Yes",1,0
"281",19,457,"EGD00004601","contrôle","2022-11-11",13,2,331,2341,"second","Improved","Improved","No","No","Yes","Yes",1,0
"282",19,458,"EGE00000101","contrôle","2022-11-11",9,3,331,2341,"lowest","Improved","Improved","No","No","Yes","Yes",1,0
"283",19,91,"EGF00000203","contrôle","2022-11-08",24,7,331,2341,"lowest","Improved","Improved","No","Yes","Yes","Yes",1,1
"284",19,459,"EGF00000302","contrôle","2022-11-10",6,1,331,2341,"second","Improved","Improved","No","No","Yes","Yes",1,0
"285",19,92,"EGF00001201","contrôle","2022-11-08",8,1,331,2341,"lowest","Improved","Improved","No","Yes","Yes","Yes",1,1
"286",19,93,"EGG00000602","contrôle","2022-11-07",5,0,331,2341,"second","Improved","Improved","No","No","Yes","Yes",1,1
"287",19,460,"EGG00000802","contrôle","2022-11-10",10,1,331,2341,"third","Improved","Unimproved","No","No","Yes","Yes",1,0
"288",19,461,"EGG00000803","contrôle","2022-11-10",3,0,331,2341,"third","Improved","Unimproved","No","No","Yes","Yes",1,0
"289",19,94,"EGG00001001","contrôle","2022-11-06",5,1,331,2341,"lowest","Improved","Improved","No","No","Yes","Yes",1,1
"290",19,95,"EGG00001102","contrôle","2022-11-06",6,1,331,2341,"third","Improved","Improved","No","No","Yes","Yes",1,1
"291",19,96,"EGG00001301","contrôle","2022-11-07",15,2,331,2341,"lowest","Improved","Improved","No","No","Yes","Yes",1,1
"292",2,462,"EHB00000701","intervention","2022-12-06",1,NA,1087,6829,"highest","Improved","Unimproved","No","No","Yes","Yes",1,0
"293",2,463,"EHB00000702","intervention","2022-12-06",8,2,1087,6829,"third","Improved","Improved","No","No","Yes","Yes",1,0
"294",2,464,"EHB00000703","intervention","2022-12-06",6,2,1087,6829,"highest","Improved","Improved","No","No","Yes","Yes",1,0
"295",2,465,"EHB00001901","intervention","2022-12-03",7,1,1087,6829,"fourth","Improved","Improved","No","No","Yes","Yes",1,0
"296",2,97,"EHB00001903","intervention","2022-12-03",6,NA,1087,6829,"fourth","Improved","Improved","No","No","Yes","Yes",1,1
"297",2,466,"EHB00002001","intervention","2022-12-07",2,NA,1087,6829,"lowest","Improved","Improved","No","No","Yes","Yes",1,0
"298",2,98,"EHB00002501","intervention","2022-12-06",10,NA,1087,6829,"second","Improved","Improved","No","Yes","Yes","Yes",1,1
"299",2,467,"EHB00002702","intervention","2022-12-05",4,NA,1087,6829,"highest","Unimproved","Unimproved","No","No","Yes","Yes",1,0
"300",2,99,"EHB00003602","intervention","2022-12-03",6,2,1087,6829,"highest","Improved","Improved","No","No","Yes","Yes",1,1
"301",2,100,"EHB00004101","intervention","2022-12-05",8,NA,1087,6829,"third","Improved","Improved","No","No","Yes","Yes",1,1
"302",2,468,"EHB00004201","intervention","2022-12-07",7,1,1087,6829,"second","Improved","Improved","No","No","Yes","Yes",1,0
"303",2,101,"EHD00000301","intervention","2022-12-05",9,NA,1087,6829,"second","Improved","Improved","No","Yes","Yes","Yes",1,1
"304",2,102,"EHD00000501","intervention","2022-12-05",8,1,1087,6829,"second","Improved","Improved","No","No","Yes","Yes",1,1
"305",2,469,"EHG00002201","intervention","2022-12-07",11,2,1087,6829,"second","Improved","Improved","No","No","Yes","Yes",1,0
"306",2,470,"EHG00003001","intervention","2022-12-07",4,NA,1087,6829,"highest","Improved","Improved","No","Yes","Yes","Yes",1,0
"307",2,471,"EHH00001401","intervention","2022-12-07",6,1,1087,6829,"fourth","Improved","Unimproved","No","No","Yes","Yes",1,0
"308",2,472,"EHH00002601","intervention","2022-12-07",10,1,1087,6829,"fourth","Improved","Improved","No","Yes","Yes","Yes",1,0
"309",2,473,"EHH00002901","intervention","2022-12-07",4,NA,1087,6829,"second","Improved","Improved","No","No","Yes","Yes",1,0
"310",2,474,"EHH00003002","intervention","2022-12-07",7,1,1087,6829,"highest","Unimproved","Improved","No","No","Yes","Yes",1,0
"311",2,475,"EHJ00001002","intervention","2022-12-05",6,0,1087,6829,"third","Improved","Improved","No","No","Yes","Yes",1,0
"312",2,476,"EHK00001502","intervention","2022-12-07",3,1,1087,6829,"fourth","Improved","Improved","No","No","No","No",1,0
"313",2,477,"EHK00002001","intervention","2022-12-03",7,2,1087,6829,"third","Improved","Improved","No","No","Yes","Yes",1,0
"314",2,478,"EHK00002405","intervention","2022-12-07",2,0,1087,6829,"highest","Improved","Improved","No","No","No","No",1,0
"315",2,103,"EHK00003301","intervention","2022-12-03",4,0,1087,6829,"second","Improved","Improved","No","No","No","No",1,1
"316",2,104,"EHK00003902","intervention","2022-12-03",11,2,1087,6829,"highest","Improved","Improved","No","No","No","No",1,1
"317",2,105,"EHL00002504","intervention","2022-12-06",32,7,1087,6829,"fourth","Improved","Improved","No","No","Yes","No",1,1
"318",2,106,"EHL00002702","intervention","2022-11-06",5,1,1087,6829,"fourth","Improved","Improved","No","No","No","No",1,1
"319",2,107,"EHL00003601","intervention","2022-12-05",6,2,1087,6829,"second","Improved","Improved","No","No","Yes","No",1,1
"320",2,479,"EHL00004904","intervention","2022-12-03",8,1,1087,6829,"fourth","Improved","Improved","No","No","Yes","Yes",1,0
"321",2,480,"EHM00001502","intervention","2022-12-07",4,0,1087,6829,"second","Improved","Improved","No","No","No","No",1,0
"322",2,481,"EHM00003901","intervention","2022-12-03",24,2,1087,6829,"lowest","Improved","Improved","No","No","No","Yes",1,0
"323",2,482,"EHM00005502","intervention","2022-12-07",7,0,1087,6829,"lowest","Improved","Improved","No","No","Yes","Yes",1,0
"324",2,483,"EHM00006301","intervention","2022-12-07",12,0,1087,6829,"second","Improved","Improved","Yes","No","No","No",1,0
"325",2,484,"EHM00006401","intervention","2022-12-07",15,1,1087,6829,"second","Improved","Improved","No","No","Yes","No",1,0
"326",2,108,"EHP00001901","intervention","2022-12-06",6,1,1087,6829,"fourth","Improved","Improved","No","No","No","No",1,1
"327",2,485,"EHP00002001","intervention","2022-12-07",6,0,1087,6829,"highest","Improved","Improved","No","No","Yes","Yes",1,0
"328",8,486,"EKA00001602","intervention","2022-11-22",1,NA,710,4270,"highest","Improved","Improved","No","No","Yes","Yes",1,0
"329",8,109,"EKA00001701","intervention","2022-11-19",13,3,710,4270,"fourth","Improved","Unimproved","No","No","Yes","Yes",1,1
"330",8,110,"EKA00001703","intervention","2022-11-19",4,1,710,4270,"highest","Improved","Unimproved","No","No","Yes","Yes",1,1
"331",8,111,"EKA00002004","intervention","2022-11-19",8,1,710,4270,"second","Improved","Improved","No","Yes","Yes","Yes",1,1
"332",8,487,"EKA00002302","intervention","2022-11-19",4,NA,710,4270,"fourth","Improved","Improved","No","Yes","Yes","Yes",1,0
"333",8,488,"EKA00002501","intervention","2022-11-21",5,1,710,4270,"third","Unimproved","Improved","No","No","Yes","Yes",1,0
"334",8,489,"EKA00003002","intervention","2022-11-19",4,2,710,4270,"lowest","Improved","Improved","Yes","Yes","Yes","Yes",1,0
"335",8,112,"EKA00003003","intervention","2022-11-19",7,3,710,4270,"second","Improved","Improved","No","Yes","Yes","Yes",1,1
"336",8,113,"EKA00005501","intervention","2022-11-21",5,NA,710,4270,"third","Improved","Improved","No","No","Yes","No",1,1
"337",8,490,"EKA00006801","intervention","2022-11-22",16,2,710,4270,"fourth","Improved","Improved","No","No","Yes","Yes",1,0
"338",8,491,"EKA00006902","intervention","2022-11-22",5,1,710,4270,"highest","Improved","Improved","No","No","Yes","Yes",1,0
"339",8,114,"EKA00007401","intervention","2022-11-21",6,NA,710,4270,"highest","Improved","Improved","No","Yes","Yes","Yes",1,1
"340",8,492,"EKE00001301","intervention","2022-11-23",12,1,710,4270,"second","Improved","Improved","No","No","Yes","Yes",1,0
"341",8,493,"EKE00001801","intervention","2022-11-23",25,5,710,4270,"lowest","Improved","Improved","No","No","Yes","Yes",1,0
"342",8,494,"EKE00002602","intervention","2022-11-23",10,2,710,4270,"third","Improved","Improved","No","No","Yes","Yes",1,0
"343",8,115,"EKE00003010","intervention","2022-11-21",4,0,710,4270,NA,"Improved","Improved","No","No","Yes","Yes",1,1
"344",8,495,"EKE00003101","intervention","2022-11-23",4,NA,710,4270,"third","Improved","Improved","No","No","Yes","Yes",1,0
"345",8,496,"EKE00003401","intervention","2022-11-23",10,1,710,4270,NA,"Improved","Unimproved","No","No","Yes","Yes",1,0
"346",8,497,"EKE00005901","intervention","2022-11-22",30,5,710,4270,"second","Improved","Improved","No","No","Yes","Yes",1,0
"347",8,498,"EKE00005902","intervention","2022-11-22",6,2,710,4270,"highest","Improved","Improved","No","No","Yes","Yes",1,0
"348",8,499,"EKE00008701","intervention","2022-11-23",8,1,710,4270,"second","Improved","Improved","No","Yes","Yes","Yes",1,0
"349",8,116,"EKE00047020","intervention","2022-11-19",6,2,710,4270,NA,"Improved","Improved","Yes","Yes","No","No",1,1
"350",8,117,"EKE00071100","intervention","2022-12-29",6,2,710,4270,NA,"Improved","Improved","No","No","Yes","Yes",1,1
"351",8,118,"EKE00088020","intervention","2022-11-22",5,0,710,4270,NA,"Improved","Improved","Yes","Yes","No","No",1,1
"352",8,500,"EKF00000602","intervention","2022-11-19",3,1,710,4270,"fourth","Improved","Improved","No","No","No","Yes",1,0
"353",8,501,"EKF00001002","intervention","2022-11-22",2,1,710,4270,"fourth","Improved","Improved","Yes","Yes","No","No",1,0
"354",8,502,"EKF00001402","intervention","2022-11-19",5,3,710,4270,"highest","Improved","Improved","No","No","No","Yes",1,0
"355",8,503,"EKF00001404","intervention","2022-11-19",3,1,710,4270,"highest","Improved","Improved","No","No","No","Yes",1,0
"356",8,504,"EKF00002201","intervention","2022-11-22",11,1,710,4270,"highest","Improved","Improved","Yes","Yes","Yes","Yes",1,0
"357",8,505,"EKF00002401","intervention","2022-11-19",5,0,710,4270,"highest","Improved","Improved","No","No","No","No",1,0
"358",8,506,"EKF00003101","intervention","2022-11-22",4,1,710,4270,"highest","Improved","Improved","No","No","Yes","Yes",1,0
